measurementdate,reddid,yearrun,year,run,borndate,estimatedemergence,borndepth,status,bornflowkwk,bornflowkes,location,riverlocationid,riversection,comments,measurementdepth,measurementkwk,measurementkes,idnum
2016-10-18,725-16-W,16-W,2016,W,2016-08-22,2016-11-22,24,OK,10600,10188,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,4.5,6222,6730,5130
2016-10-21,721-16-W,16-W,2016,W,2016-07-27,2016-10-26,24,OK,10600,9927,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,5745,6280,5154
2016-10-21,722-16-W,16-W,2016,W,2016-07-27,2016-10-26,33,OK,10600,9927,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,22,5745,6280,5158
2016-10-21,723-16-W,16-W,2016,W,2016-08-01,2016-10-31,19,OK,10600,10189,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,5745,6260,5156
2016-10-21,724-16-W,16-W,2016,W,2016-08-08,2016-11-07,18,OK,10500,10039,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,5745,6260,5155
2016-10-21,725-16-W,16-W,2016,W,2016-08-22,2016-11-22,24,OK,10600,10188,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,3,5745,6260,5157
2016-10-24,721-16-W,16-W,2016,W,2016-07-27,2016-10-26,24,OK,10600,9927,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,5458,5990,5175
2016-10-24,722-16-W,16-W,2016,W,2016-07-27,2016-10-26,33,OK,10600,9927,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,21.5,5458,6010,5174
2016-10-24,723-16-W,16-W,2016,W,2016-08-01,2016-10-31,19,OK,10600,10189,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,7.5,5458,6010,5173
2016-10-24,724-16-W,16-W,2016,W,2016-08-08,2016-11-07,18,OK,10500,10039,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,8,5458,6010,5172
2016-10-24,725-16-W,16-W,2016,W,2016-08-22,2016-11-22,24,OK,10600,10188,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,3,5428,6010,5171
2016-10-25,721-16-W,16-W,2016,W,2016-07-27,2016-10-26,24,OK,10600,9927,Sec 2; RL Market Street,2,Hwy 44 Brg to A.C.I.D Dam,NA,9,6024,6220,5188
2016-10-25,722-16-W,16-W,2016,W,2016-07-27,2016-10-26,33,OK,10600,9927,Sec 2; RR Kayak Ramp,2,Hwy 44 Brg to A.C.I.D Dam,NA,21,5199,5710,5187
